user_id,user_name,time,rating,text,pics,resp,gmap_id,biz_name,description,category,avg_rating,num_of_reviews,hours,address,price_level,state,is_spam,is_ad,rant_without_visit
82566148759691999658,User_9715,1696593856400,4,"Good experience, fair prices, clean and organized facility.",False,False,0x21b8eeb9d19760:0x1f48b07f8b969d,Shell Gas Station,Local supermarket,Supermarket,4.6,436,Mon-Fri 9AM-6PM,"4327 First St, Los Angeles, NY",0,MI,0,0,0
94661082057893601780,User_5543,1656819134808,2,Worst experience ever! Food was cold and tasteless. Completely disappointed.,False,False,0x16e2854e49588e:0x18379332ee6044,Target Store,None,Restaurant,2.5,266,Mon-Fri 9AM-6PM,"2418 Second Ave, Chicago, CA",4,FL,0,0,1
48155496074729812239,User_4333,1693926127579,2,Quality furniture at affordable prices. Visit our showroom this weekend.,False,False,0x11af38135a4789:0x1a77e5cabb8323,Taco Bell,None,Gas Station,1.2,60,Mon-Fri 9AM-6PM,"4474 Main St, Los Angeles, AZ",3,NC,0,1,0
40485426148156445574,User_9410,1681568632305,5,Professional photography for all occasions. Book your session today.,False,False,0xad45e1c7919e6:0x20c2af6eee391a,Starbucks Coffee,None,Electronics Store,2.4,995,None,"5204 Oak Ave, Los Angeles, IL",4,NY,0,1,1
86728685171034952748,User_2551,1696797521180,4,Free money! Click here to claim your prize now! Limited time offer!,False,False,0x4201f35470108:0x18d9bfee3676e3,CVS Pharmacy,None,Mexican Restaurant,4.5,408,None,"619 Main St, Houston, AZ",0,NY,1,0,0
10434082047029202455,User_2396,1675903778620,2,"Satisfied customer, good service, will return in future.",False,False,0x207ebe4c6baa11:0x21d740e87c3ebb,Walgreens Pharmacy,None,Fast Food,3.1,384,None,"7135 First St, Chicago, CA",4,IL,0,0,0
44935064798728947805,User_8205,1697769354873,4,"Clean facility, organized staff, pleasant experience overall.",False,False,0x17950b71343ed4:0xa1c82a06eb7a7,Best Buy Electronics,None,Government Office,4.9,317,Mon-Fri 9AM-6PM,"2539 Pine Rd, Los Angeles, IL",2,OH,0,0,0
91347048067933261609,User_3770,1693899964273,2,"Good food, reasonable prices, clean environment.",False,False,0x10f0417daf6a7d:0x1d72c958e52125,Chase Bank,Local electronics store,Electronics Store,2.5,360,Mon-Fri 9AM-6PM,"6656 Oak Ave, Los Angeles, IL",4,MI,0,0,0
83746205076036621095,User_9942,1677253304631,5,"Nice service, friendly staff, will come back again.",True,False,0x10c2feae1e86df:0x2165c29e5df3b2,CVS Pharmacy,Local gas station,Gas Station,1.4,523,Mon-Fri 9AM-6PM,"9367 First St, Chicago, CA",0,PA,0,0,0
50757617953069547223,User_1878,1689559419827,3,"Good food, reasonable prices, clean environment.",False,False,0x16e662e57c8c17:0x1b976861c4c408,Starbucks Coffee,Local pharmacy,Pharmacy,2.4,366,None,"2919 Main St, Houston, IL",3,CA,0,0,0
93871847827840731279,User_2315,1651866605850,4,Best deals online! Shop now and save big on everything!,True,False,0x1653a0ebbee0a9:0x10fc4b71ed222b,Chipotle Mexican Grill,None,Mexican Restaurant,3.1,415,Mon-Fri 9AM-6PM,"399 Pine Rd, New York, NY",4,TX,1,0,1
63092729980990749062,User_6095,1684787001446,4,Terrible service! Staff was rude and unhelpful. Never going back again!,False,False,0x1dea06a5d92e15:0xb394296f176f6,Subway Restaurant,Local gas station,Gas Station,3.0,103,Mon-Fri 9AM-6PM,"8377 First St, New York, NY",1,NY,0,0,1
85724522122664409131,User_8319,1699195265809,4,Terrible service! Staff was rude and unhelpful. Never going back again!,False,False,0x6f986e265233b:0x19a0d164d46c5e,CRST WIC Office,Local retail store,Retail Store,3.0,102,Mon-Fri 9AM-6PM,"7745 Second Ave, Houston, NY",2,CA,0,0,1
64231707393975751005,User_1834,1678454867681,3,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x7687845b8163a:0xa2550b87f7ad4,Chipotle Mexican Grill,None,Pharmacy,4.8,349,None,"8785 Oak Ave, New York, NY",1,TX,0,0,0
37147590951988557154,User_8667,1695106394744,1,Professional photography for all occasions. Book your session today.,False,False,0x880367a7b44a4:0x202726c5ffa98b,Chipotle Mexican Grill,None,Fast Food,1.8,611,Mon-Fri 9AM-6PM,"9735 First St, Chicago, TX",1,CA,0,1,0
66083975091522111448,User_7868,1699233488489,2,Professional photography for all occasions. Book your session today.,False,False,0x48f5c24e75a65:0x8fbcfa88be07e,Bank of America,Local mexican restaurant,Mexican Restaurant,3.6,686,Mon-Fri 9AM-6PM,"3281 Oak Ave, Los Angeles, TX",4,TX,0,1,0
90994175887586712288,User_1623,1681301113466,4,"Helpful team, good value, would recommend to others.",False,False,0xef6015387ef6c:0x1188d4b5bf17ab,Whole Foods Market,Local government office,Government Office,3.5,122,None,"6074 Oak Ave, New York, IL",0,CA,0,0,0
17164626751730698042,User_1072,1653921531956,2,Free money! Click here to claim your prize now! Limited time offer!,False,False,0x14e428eea5769d:0xcec667fba1837,Taco Bell,Local restaurant,Restaurant,3.0,226,None,"5038 Main St, Houston, AZ",3,CA,1,0,0
44276848047461703335,User_1767,1645923074132,3,Best deals online! Shop now and save big on everything!,True,False,0x217ee682ea7191:0x1f271c42140b69,Chase Bank,Local grocery store,Grocery Store,2.3,318,Mon-Fri 9AM-6PM,"1631 Main St, Chicago, NY",3,IL,1,0,0
68208112443056338658,User_9283,1696057809828,4,"Professional service, helpful staff, convenient location.",False,False,0x71c2d82048153:0x150665c7ccdb37,Dunkin' Donuts,Local pharmacy,Pharmacy,4.1,928,Mon-Fri 9AM-6PM,"8172 Pine Rd, New York, CA",1,PA,0,0,0
19346774377916306527,User_6592,1659731052467,2,"Satisfied customer, good service, will return in future.",False,False,0xceb726e301ed6:0x1bd221142b4a2b,Costco Wholesale,None,Coffee Shop,4.0,379,Mon-Fri 9AM-6PM,"7027 First St, Houston, CA",0,CA,0,0,0
36945021903361685072,User_2001,1678906490072,4,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x582db5dc6c086:0x6addfdc33e5f7,Dunkin' Donuts,Local bank,Bank,2.9,315,Mon-Fri 9AM-6PM,"8784 Main St, Los Angeles, TX",1,CA,0,0,0
62511906601431814021,User_8520,1652470145496,3,Reliable plumbing services 24/7. Licensed and insured technicians available.,False,False,0x15500ed46008ae:0x1e3cd928ebd121,Chipotle Mexican Grill,None,Home Improvement,2.2,47,Mon-Fri 9AM-6PM,"7122 Pine Rd, Los Angeles, NY",1,OH,0,1,0
74118816209580884830,User_3266,1681188081777,2,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x1d113aac825002:0x1418dbe82a9b12,Taco Bell,Local government office,Government Office,4.7,536,Mon-Fri 9AM-6PM,"9788 Oak Ave, Los Angeles, NY",2,PA,0,0,0
47004656273115594079,User_1416,1678306887269,5,"Nice service, friendly staff, will come back again.",False,False,0x1c66ace6a9a7ee:0xd9bffa7097b7e,Shell Gas Station,None,Gas Station,1.8,672,Mon-Fri 9AM-6PM,"6841 First St, New York, TX",2,GA,0,0,0
53243999532583273415,User_3601,1698703815924,1,Premium pet grooming services. Your furry friends deserve the best care.,False,False,0x1ade89195e5326:0x95233d992c768,Home Depot,Local donut shop,Donut Shop,1.2,181,None,"2512 First St, New York, NY",2,GA,0,1,0
81702627556489969187,User_7978,1647896127055,5,Professional dental services available. Call to schedule your appointment today.,False,False,0xaffaf3275fc97:0xf8bd4ad10aec4,Subway Restaurant,None,Supermarket,1.7,107,Mon-Fri 9AM-6PM,"9579 Main St, Los Angeles, AZ",3,TX,0,1,1
10256671199339356494,User_5360,1684736799315,3,Professional dental services available. Call to schedule your appointment today.,False,False,0xa774690b3e5d4:0x237b68732b289a,Costco Wholesale,None,Electronics Store,1.3,947,None,"744 Pine Rd, New York, NY",1,FL,0,1,0
80745675057706302542,User_4007,1702214827088,3,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x20dc61e2a45241:0x3b92732e88c2d,CVS Pharmacy,None,Gas Station,3.2,981,Mon-Fri 9AM-6PM,"6615 Pine Rd, Chicago, NY",0,PA,0,0,0
15996114036541851729,User_4587,1682820279167,2,High-quality car repair services. We fix all makes and models efficiently.,False,False,0x514ba4bbe385d:0x22c033f12eb609,KFC Restaurant,Local fast food,Fast Food,4.1,837,Mon-Fri 9AM-6PM,"2155 First St, Houston, TX",1,PA,0,1,0
44366517327284945694,User_5976,1680532130548,4,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x3a45875b01af0:0x1b7e9d0ff626bc,CRST WIC Office,None,Restaurant,3.0,373,Mon-Fri 9AM-6PM,"455 Oak Ave, New York, AZ",0,CA,0,0,0
44023956831984407798,User_1761,1650297686652,5,"Professional service, helpful staff, convenient location.",True,False,0x205012d1275815:0xeb45eccef9eeb,Taco Bell,Local government office,Government Office,4.8,254,None,"207 Oak Ave, Los Angeles, IL",0,TX,0,0,0
11095359760086231279,User_4706,1666719093070,3,Awful place! Overcharged for poor service. Would never recommend this place!,False,False,0x1c9ed856bb5d88:0x178382da0fe673,Chipotle Mexican Grill,None,Donut Shop,1.8,795,None,"2757 Pine Rd, Los Angeles, TX",3,MI,0,0,1
98762886644469244992,User_1436,1681139484600,4,Disgusting food! Overpriced and low quality. Management should be ashamed.,False,False,0x16b3f3651f6c0f:0xd920e0956783f,Starbucks Coffee,None,Coffee Shop,4.6,627,Mon-Fri 9AM-6PM,"2293 Main St, New York, CA",1,GA,0,0,1
74215368833932974073,User_6062,1664995469297,3,"Quality products, efficient service, satisfied with visit.",False,False,0x1d0d20a12fed17:0x164da6bdcf31b2,Starbucks Coffee,None,Gas Station,1.5,406,Mon-Fri 9AM-6PM,"3853 Main St, Houston, IL",1,OH,0,0,0
55627146214769781466,User_3476,1699697867221,4,Great place to care for our children.,True,True,0x1b4a8a4db2163a:0x149c3585e43469,Taco Bell,None,Home Improvement,4.6,323,Mon-Fri 9AM-6PM,"4531 Main St, Los Angeles, CA",2,CA,0,0,0
62758791967657367048,User_6810,1662512698791,1,"Quality products, efficient service, satisfied with visit.",False,False,0x13138d15d44918:0x1679428f9c565a,Best Buy Electronics,None,Bank,2.8,144,None,"2178 Pine Rd, Chicago, CA",0,CA,0,0,0
39343249882803447899,User_1121,1693834082887,4,"Satisfied customer, good service, will return in future.",False,False,0x166b3c3b896afa:0x156a30a13c9e36,Home Depot,Local retail store,Retail Store,2.7,98,Mon-Fri 9AM-6PM,"1036 Oak Ave, Chicago, TX",2,IL,0,0,0
97349776735547267159,User_9690,1697654861434,4,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x12fc210aa32e7f:0x189f9dc4dc149c,Walmart Supercenter,None,Home Improvement,3.3,173,Mon-Fri 9AM-6PM,"3650 Pine Rd, Chicago, NY",2,OH,0,0,0
31630901405942664102,User_6740,1692571842383,2,"Helpful team, good value, would recommend to others.",False,False,0x153b54d0d576cf:0x997590e0a3154,CVS Pharmacy,None,Mexican Restaurant,3.4,258,Mon-Fri 9AM-6PM,"308 Main St, Los Angeles, CA",1,IL,0,0,0
39024064322116644390,User_1187,1644379896270,4,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x1e67c278c05ab2:0x225d59b23eb43a,McDonald's,None,Coffee Shop,3.3,441,None,"1193 First St, Chicago, NY",0,FL,0,0,0
39052161321772736963,User_5024,1694127104551,2,Professional dental services available. Call to schedule your appointment today.,True,False,0x226f8410433b92:0x215e81aa384c8d,Starbucks Coffee,Local gas station,Gas Station,3.1,473,Mon-Fri 9AM-6PM,"710 Pine Rd, Houston, IL",1,OH,0,1,0
44501100320702652424,User_7404,1655088620619,4,Horrible! The place was dirty and staff ignored customers completely.,False,False,0x83e8d4d7d00fb:0xaafc08044640b,Costco Wholesale,None,Coffee Shop,3.7,211,Mon-Fri 9AM-6PM,"3347 First St, New York, NY",2,MI,0,0,1
33974685070808975950,User_4277,1648362856420,3,"Efficient service, quality work, professional atmosphere throughout.",False,False,0xf23192ac15950:0x21fc441ec98894,CVS Pharmacy,Local electronics store,Electronics Store,2.7,941,Mon-Fri 9AM-6PM,"7013 Oak Ave, Chicago, AZ",1,MI,0,0,0
24920685829452369684,User_8755,1698237638484,3,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x96699574aee07:0x1fc883af5108d9,Taco Bell,None,Gas Station,1.7,574,None,"5140 Pine Rd, Chicago, NY",2,TX,0,0,0
43132760938476362883,User_9208,1670303690617,4,Disgusting food! Overpriced and low quality. Management should be ashamed.,False,False,0x7ee49679baa58:0x1574320fc9f6f0,Dunkin' Donuts,None,Pharmacy,3.3,288,Mon-Fri 9AM-6PM,"2933 Oak Ave, Phoenix, TX",2,IL,0,0,1
57880740103850725279,User_4721,1698980951359,3,"Good food, reasonable prices, clean environment.",False,False,0x166e806c83a51a:0x410983f3f4eed,Starbucks Coffee,None,Home Improvement,4.3,34,Mon-Fri 9AM-6PM,"3710 First St, Phoenix, NY",1,OH,0,0,0
33862708438642945023,User_8464,1679248451901,3,Delicious homemade pastries baked fresh daily. Come taste the difference.,False,False,0x194b6fc6683343:0xff587853f0722,Walgreens Pharmacy,Local supermarket,Supermarket,4.0,414,Mon-Fri 9AM-6PM,"1200 Pine Rd, Chicago, NY",2,NC,0,1,1
68091614238575410475,User_8788,1692210549590,2,Premium pet grooming services. Your furry friends deserve the best care.,True,False,0x1fc95165847939:0x49e0312726dd3,Dunkin' Donuts,None,Home Improvement,2.3,38,None,"4162 First St, Chicago, TX",2,FL,0,1,0
40729912769027893625,User_1364,1670275810417,4,"Good food, reasonable prices, clean environment.",False,False,0x20b63f1e78ab20:0x181bd037e1d970,CVS Pharmacy,None,Grocery Store,2.1,84,Mon-Fri 9AM-6PM,"8486 First St, Phoenix, AZ",1,FL,0,0,0
96261638232582748994,User_1764,1672723028905,5,"Good food, reasonable prices, clean environment.",False,False,0x12f694664bb614:0x1058b2a18d7ebe,Chipotle Mexican Grill,None,Grocery Store,1.1,865,Mon-Fri 9AM-6PM,"5386 Main St, Chicago, AZ",0,CA,0,0,0
75689490793976309340,User_2273,1699170811386,3,Professional dental services available. Call to schedule your appointment today.,True,False,0x1d759c96501189:0x1627f3394f933c,Chase Bank,None,Mexican Restaurant,1.7,858,Mon-Fri 9AM-6PM,"1412 Second Ave, Phoenix, CA",1,NC,0,1,0
42640856858951784601,User_4823,1647281531271,4,Expert landscaping services for your home. Free estimates available now.,False,False,0x1a870cd99317ac:0x1679e756cfe83e,Taco Bell,None,Supermarket,3.1,977,Mon-Fri 9AM-6PM,"1527 Oak Ave, Chicago, IL",2,MI,0,1,0
52100579418082286044,User_7857,1642926394077,5,Premium pet grooming services. Your furry friends deserve the best care.,False,False,0x8bfed2c9579a2:0xafa09ea4b1668,Home Depot,None,Government Office,3.2,525,Mon-Fri 9AM-6PM,"4653 Oak Ave, New York, CA",2,CA,0,1,0
67399738199438085476,User_8724,1698985839572,5,"Professional service, helpful staff, convenient location.",False,False,0x1bbb6a81e1c69d:0x20725166fba5c0,Target Store,None,Pharmacy,4.7,106,Mon-Fri 9AM-6PM,"4238 Second Ave, Los Angeles, AZ",0,NY,0,0,0
24290889593533397672,User_2874,1643039406825,5,"Efficient service, quality work, professional atmosphere throughout.",True,False,0x1f45268aba7cb9:0x1f0a729ac6a685,McDonald's,Local retail store,Retail Store,1.3,164,Mon-Fri 9AM-6PM,"8762 Oak Ave, Phoenix, TX",2,IL,0,0,0
56607125512115101793,User_1494,1699666658155,1,WIN BIG! Click this link to win thousands of dollars instantly!,False,True,0x16bf645ce61c64:0x202bfb8738e9b1,Starbucks Coffee,None,Fast Food,2.5,113,None,"7837 First St, Houston, CA",0,NY,1,0,1
28755599431888160363,User_2966,1642954948415,4,"Quality products, efficient service, satisfied with visit.",False,False,0x181824d3d9499b:0xe3dafe590777e,Pizza Hut,Local supermarket,Supermarket,5.0,697,Mon-Fri 9AM-6PM,"8038 Main St, New York, CA",0,IL,0,0,0
40580084224287685717,User_5886,1684641973172,5,"Good food, reasonable prices, clean environment.",False,False,0x11fef236a9e84c:0x1de2d70c791aec,Best Buy Electronics,None,Electronics Store,4.3,722,None,"6272 First St, New York, CA",3,IL,0,0,0
47668779730500798680,User_6814,1689194636784,5,"Efficient service, quality work, professional atmosphere throughout.",False,False,0xb54bd9d5339b2:0x105b2d8471900b,Bank of America,None,Mexican Restaurant,4.3,279,Mon-Fri 9AM-6PM,"8456 Second Ave, Los Angeles, NY",1,MI,0,0,0
88375966935120084488,User_7052,1669824309806,3,"Helpful team, good value, would recommend to others.",False,False,0x147a919d22a4c3:0xca1990d28f9e7,Chase Bank,Local mexican restaurant,Mexican Restaurant,3.3,133,Mon-Fri 9AM-6PM,"5185 Second Ave, Houston, CA",0,NY,0,0,0
94944161107022275211,User_7339,1650377637210,5,Professional dental services available. Call to schedule your appointment today.,False,False,0x201d2ed5323a50:0xf9d82fd083548,Costco Wholesale,None,Fried Chicken,3.4,605,Mon-Fri 9AM-6PM,"9943 Oak Ave, Phoenix, AZ",2,NC,0,1,0
97649623993046263890,User_8822,1677072140362,4,Terrible service! Staff was rude and unhelpful. Never going back again!,True,False,0x17024d89f32a86:0xb751474edb8b7,Subway Restaurant,None,Fast Food,1.4,205,Mon-Fri 9AM-6PM,"3206 Second Ave, New York, CA",4,OH,0,0,1
26543128947968285419,User_5744,1642272913449,4,"Satisfied customer, good service, will return in future.",False,False,0x1ed881ded7f4d3:0x1f6a64ad6ab6d9,Starbucks Coffee,None,Mexican Restaurant,2.1,959,Mon-Fri 9AM-6PM,"3667 Pine Rd, New York, NY",1,MI,0,0,0
75367219078212042756,User_3169,1679792378397,4,"Quality products, efficient service, satisfied with visit.",False,False,0xd0d4cc7723140:0x3ea878d5fe6a5,CVS Pharmacy,None,Grocery Store,2.3,993,Mon-Fri 9AM-6PM,"2579 Main St, Phoenix, CA",1,FL,0,0,0
91684159266853183245,User_2676,1676476005484,5,"Good experience, fair prices, clean and organized facility.",False,False,0x7c4732d7752d9:0x3b0d585e35e74,McDonald's,None,Bank,1.3,675,Mon-Fri 9AM-6PM,"145 First St, Phoenix, TX",1,NC,0,0,0
83384297690357888265,User_3505,1695789085636,4,Great place to care for our children.,False,False,0x768c2e6ba601c:0x8c7cc5abee1b0,Subway Restaurant,None,Retail Store,2.3,988,None,"3281 First St, Phoenix, IL",3,CA,0,0,0
74382678311799030093,User_4218,1652344065190,1,"Satisfied customer, good service, will return in future.",False,False,0x1e4c93634b1a19:0x16ad333a3c4b44,CVS Pharmacy,Local government office,Government Office,3.9,605,None,"8034 Oak Ave, Los Angeles, TX",0,IL,0,0,0
52621366243993448727,User_8349,1676585923908,4,Awful place! Long wait times and poor customer service. Total waste of time!,False,False,0x3b796874c5b4d:0x1e55b655e2277e,Best Buy Electronics,None,Pharmacy,2.9,330,None,"1268 First St, New York, AZ",3,PA,0,0,1
57834058467385561630,User_2285,1663621021316,3,"Clean facility, organized staff, pleasant experience overall.",False,False,0x1ae0cdb9035d5e:0x1d66ab6158b79c,Chipotle Mexican Grill,None,Government Office,1.4,917,Mon-Fri 9AM-6PM,"4369 Pine Rd, Phoenix, TX",2,FL,0,0,0
82344911278765110264,User_1768,1673837150463,5,Check out our amazing deals! Visit www.spamsite.com for exclusive offers!,False,False,0x231040eb8188ea:0x23601da97ab910,Subway Restaurant,None,Pharmacy,4.0,619,Mon-Fri 9AM-6PM,"9044 Oak Ave, Los Angeles, NY",3,NY,1,0,0
72398306209153960137,User_3626,1691411311191,1,"Helpful team, good value, would recommend to others.",False,False,0x11c96d4dc0f1a6:0x14d9252d866705,Pizza Hut,None,Bank,1.0,402,Mon-Fri 9AM-6PM,"5636 Main St, Houston, IL",2,MI,0,0,0
41772209156459019298,User_6612,1669860957764,2,"Quality products, efficient service, satisfied with visit.",False,False,0x1c260b67dea415:0x1160767bed069b,CRST WIC Office,None,Restaurant,2.9,518,Mon-Fri 9AM-6PM,"9248 First St, New York, AZ",0,CA,0,0,0
85496185578332448309,User_5622,1657598052004,1,Poor quality! Everything was broken or not working properly. So annoying!,False,False,0x158032fb6ea7e6:0xe869cb0d1afd7,Target Store,Local fast food,Fast Food,1.7,409,None,"2054 Main St, Phoenix, TX",0,GA,0,0,1
46668226087817815159,User_3404,1662547730127,2,"Quality products, efficient service, satisfied with visit.",False,False,0x1cd4d79a2bff5f:0x1f2fa3b34aba82,Bank of America,None,Grocery Store,3.1,914,Mon-Fri 9AM-6PM,"2354 Oak Ave, New York, TX",2,IL,0,0,0
98966327288376080840,User_6553,1657011969148,4,"Helpful team, good value, would recommend to others.",False,False,0x1bd6c458c65e9b:0xf951638498620,Walmart Supercenter,None,Donut Shop,4.7,373,None,"322 Oak Ave, Houston, NY",2,IL,0,0,0
82075412884667421268,User_1097,1702052806527,3,"Helpful team, good value, would recommend to others.",False,False,0x3d202790f3f65:0x4f61403be08de,Best Buy Electronics,None,Government Office,1.5,544,Mon-Fri 9AM-6PM,"1537 First St, Chicago, NY",2,MI,0,0,0
87778032739457270259,User_1717,1647834356432,5,Great place to care for our children.,False,False,0x21b891693a5713:0x1bc6a51a8d84d6,Taco Bell,Local supermarket,Supermarket,2.5,479,Mon-Fri 9AM-6PM,"6107 Oak Ave, New York, AZ",2,TX,0,0,0
84700809382711147329,User_9739,1642843680899,2,"Efficient service, quality work, professional atmosphere throughout.",False,False,0x17b7cda008eef0:0x2202cc3bf3db66,Subway Restaurant,None,Bank,1.5,327,None,"9223 Second Ave, Chicago, IL",3,FL,0,0,0
20282915090350327517,User_2978,1678440297981,4,Terrible experience! Waited forever and got terrible service. Very frustrated!,True,False,0xf6caf5458f913:0x77ff5cb061b57,Chase Bank,None,Home Improvement,3.0,507,None,"6774 First St, New York, CA",4,OH,0,0,1
43948584629481312033,User_6072,1669091848575,1,Incredible service! Visit our website for unbeatable prices!,True,False,0x46c19024203be:0xf890fb6f3f74d,CRST WIC Office,None,Coffee Shop,4.8,698,None,"7328 Oak Ave, New York, TX",1,CA,1,0,1
90185432368638649011,User_8209,1643452271809,3,Disgusting food! Overpriced and low quality. Management should be ashamed.,False,False,0x1b674d6025ccf5:0xa64e5024f2ece,Costco Wholesale,None,Gas Station,1.4,832,Mon-Fri 9AM-6PM,"7760 Second Ave, New York, IL",2,CA,0,0,1
94404530817911565738,User_7518,1698119743488,4,"Nice service, friendly staff, will come back again.",False,False,0xbfee6237803a6:0x1902a94556c33b,Dunkin' Donuts,Local retail store,Retail Store,3.2,406,Mon-Fri 9AM-6PM,"213 Pine Rd, Houston, NY",2,FL,0,0,0
56892746529188425643,User_5003,1644669710667,5,Fresh organic produce available daily. Visit our farmer's market booth.,False,False,0x16df0a59a19963:0x12e1f0579e24a7,Home Depot,Local retail store,Retail Store,1.9,699,None,"9365 First St, Chicago, IL",0,NC,0,1,0
80383130532103002319,User_8539,1681265079914,5,"Professional service, helpful staff, convenient location.",False,False,0x1f4fc72db6da37:0x186843fb5759cd,Taco Bell,None,Fried Chicken,1.6,140,None,"3087 Main St, Phoenix, NY",1,NY,0,0,0
31931313191780463896,User_3870,1660392413456,3,"Satisfied customer, good service, will return in future.",True,False,0xe2851207e2cd2:0xdd3cd76aa0b26,KFC Restaurant,None,Restaurant,4.4,337,Mon-Fri 9AM-6PM,"5704 Oak Ave, Houston, NY",3,GA,0,0,0
96510178739668796691,User_2137,1676221402966,5,"Quality products, efficient service, satisfied with visit.",False,False,0x11648066eae8c0:0x1790e9a2f4e163,Best Buy Electronics,None,Retail Store,3.9,155,Mon-Fri 9AM-6PM,"8173 First St, Houston, TX",1,CA,0,0,0
78808444596817892316,User_1463,1696509856059,3,"Clean facility, organized staff, pleasant experience overall.",False,False,0x6444aee6ad82a:0x1dec745f1fddc8,Taco Bell,None,Pharmacy,1.2,485,Mon-Fri 9AM-6PM,"4974 Main St, Los Angeles, TX",1,OH,0,0,0
90553682618516000955,User_3736,1672898335765,3,"Helpful team, good value, would recommend to others.",False,False,0x9a96e0c69f614:0x13d1f472d12a92,CVS Pharmacy,None,Government Office,3.6,366,Mon-Fri 9AM-6PM,"6711 Pine Rd, Houston, NY",1,GA,0,0,0
13852893547465347435,User_9564,1657854284542,5,"Satisfied customer, good service, will return in future.",True,False,0x1a25968ebb82a0:0x11398526555bdf,Dunkin' Donuts,None,Grocery Store,1.1,758,Mon-Fri 9AM-6PM,"5260 Pine Rd, New York, IL",2,FL,0,0,0
33918027202275290861,User_3089,1688805865727,2,"Good food, reasonable prices, clean environment.",False,False,0x1861cd73011839:0x18b093b7e170d5,Dunkin' Donuts,None,Gas Station,4.5,107,Mon-Fri 9AM-6PM,"4823 Second Ave, Chicago, CA",1,NY,0,0,0
77977284853068805370,User_8158,1691423753220,5,"Good experience, fair prices, clean and organized facility.",False,False,0x17ef9892a2e0d8:0xe7707ce262092,Subway Restaurant,None,Electronics Store,2.6,473,Mon-Fri 9AM-6PM,"8155 Main St, Phoenix, AZ",2,TX,0,0,0
95647495332148198388,User_8914,1662718322425,4,Great place to care for our children.,True,False,0x15f845e6299003:0xf652c493d0af1,Chase Bank,None,Grocery Store,2.6,479,Mon-Fri 9AM-6PM,"9520 Second Ave, Phoenix, IL",1,PA,0,0,0
91974061584695916950,User_5412,1694971638897,5,"Satisfied customer, good service, will return in future.",True,True,0x1fb6ec37b39507:0x10e709c8cbff26,Costco Wholesale,None,Coffee Shop,1.3,411,None,"1721 First St, Chicago, IL",3,GA,0,0,0
64437877392328798148,User_6415,1686089187963,5,"Clean facility, organized staff, pleasant experience overall.",True,False,0xc56ff13197623:0x3c598a63d6c49,Whole Foods Market,None,Pharmacy,1.2,537,Mon-Fri 9AM-6PM,"8636 First St, Phoenix, CA",1,NY,0,0,0
53951480311275801700,User_5183,1646686444478,2,"Good experience, fair prices, clean and organized facility.",False,False,0x1d34d1c9915a76:0x1e36f87ddefff5,KFC Restaurant,Local gas station,Gas Station,1.8,542,Mon-Fri 9AM-6PM,"8855 First St, New York, AZ",2,PA,0,0,0
18349647548771928735,User_5016,1655633347319,1,"Professional service, helpful staff, convenient location.",False,False,0x19c02d70e33ebc:0x1af47bf9f7de27,Chipotle Mexican Grill,None,Bank,1.2,627,Mon-Fri 9AM-6PM,"3759 Main St, Phoenix, IL",2,FL,0,0,0
84010476796154290619,User_8098,1648030227795,5,"Satisfied customer, good service, will return in future.",False,False,0x155201cbe81bbb:0x70ea5e991bcf6,Whole Foods Market,None,Coffee Shop,1.8,399,Mon-Fri 9AM-6PM,"8728 Main St, Chicago, IL",3,GA,0,0,0
79545590342589749494,User_9063,1645220029352,4,Terrible service! Staff was rude and unhelpful. Never going back again!,False,False,0x80b49b055ef57:0x22fee14d30159e,Shell Gas Station,None,Gas Station,2.7,173,Mon-Fri 9AM-6PM,"4211 Pine Rd, Los Angeles, NY",3,CA,0,0,1
49474409903818324079,User_9529,1680854071359,5,"Nice service, friendly staff, will come back again.",False,False,0x149879edea50c9:0x1248131497bb5e,KFC Restaurant,Local grocery store,Grocery Store,2.5,375,Mon-Fri 9AM-6PM,"1962 Pine Rd, New York, AZ",3,IL,0,0,0
13716402714778930740,User_9206,1694776704180,4,"Helpful team, good value, would recommend to others.",False,False,0x8a572105e4617:0x183f48e36aac00,Chipotle Mexican Grill,Local mexican restaurant,Mexican Restaurant,4.1,173,Mon-Fri 9AM-6PM,"7134 Main St, Chicago, AZ",1,MI,0,0,0
73811837024566925900,User_8873,1702381172766,4,Best service ever! Contact us at 555-SCAM for incredible deals!,False,False,0x651b553358fa2:0x6816403e31ef6,KFC Restaurant,Local retail store,Retail Store,4.9,543,Mon-Fri 9AM-6PM,"1579 First St, Phoenix, AZ",0,TX,1,0,0
57281337274080608367,User_7788,1678030091156,4,Best service ever! Contact us at 555-SCAM for incredible deals!,False,False,0x21d1d02570091e:0x46a793911a371,Best Buy Electronics,None,Bank,4.9,906,None,"7825 Second Ave, New York, NY",2,OH,1,0,1
